Epoch: 0   Train Loss: 2.807142836706979   Valid Loss: 3.0389778084225125
Epoch: 70   Train Loss: 1.860807440718826   Valid Loss: 2.0293036301930747

Epoch: 71   Train Loss: 1.8539253667909272   Valid Loss: 2.0229371653662787

Epoch: 72   Train Loss: 1.8496799298695155   Valid Loss: 2.0175409052107067

Epoch: 73   Train Loss: 1.8454591960323101   Valid Loss: 2.0165034002727933

Epoch: 74   Train Loss: 1.8402233999602648   Valid Loss: 2.009645793173048

Epoch: 75   Train Loss: 1.8354106022387136   Valid Loss: 1.9984646770689223

Epoch: 76   Train Loss: 1.8345403938877338   Valid Loss: 1.9946251975165472

Epoch: 77   Train Loss: 1.82927697532031   Valid Loss: 1.9921946790483263

Epoch: 78   Train Loss: 1.823966459352143   Valid Loss: 1.9832189745373197

Epoch: 79   Train Loss: 1.8218455776876332   Valid Loss: 1.9849239852693346

Epoch: 80   Train Loss: 1.8174887238716593   Valid Loss: 1.9799307584762573

Epoch: 81   Train Loss: 1.8126076459884644   Valid Loss: 1.97499680519104

Epoch: 82   Train Loss: 1.8069434701179972   Valid Loss: 1.970351563559638

Epoch: 83   Train Loss: 1.805612967938793   Valid Loss: 1.9744183354907565

Epoch: 84   Train Loss: 1.8023178674736802   Valid Loss: 1.9603506061765883

Epoch: 85   Train Loss: 1.7931429026078205   Valid Loss: 1.955871860186259

Epoch: 86   Train Loss: 1.7935608163171886   Valid Loss: 1.952047136094835

Epoch: 87   Train Loss: 1.783748444245786   Valid Loss: 1.9456636243396335

Epoch: 88   Train Loss: 1.7839691152378006   Valid Loss: 1.9436397155125935

Epoch: 89   Train Loss: 1.7778820821217127   Valid Loss: 1.943129711680942

Epoch: 90   Train Loss: 1.7755668868823928   Valid Loss: 1.9368288649453058

Epoch: 91   Train Loss: 1.771083766100358   Valid Loss: 1.9298903147379558

Epoch: 92   Train Loss: 1.770018616501166   Valid Loss: 1.929102447297838

Epoch: 93   Train Loss: 1.7675091831051573   Valid Loss: 1.9247382879257202

Epoch: 94   Train Loss: 1.763485149461396   Valid Loss: 1.9167509608798556

Epoch: 95   Train Loss: 1.7572550287052078   Valid Loss: 1.918060130543179

Epoch: 96   Train Loss: 1.756380407177672   Valid Loss: 1.9118537770377264

Epoch: 97   Train Loss: 1.7523527753596404   Valid Loss: 1.9093911250432332

Epoch: 98   Train Loss: 1.7458327473426352   Valid Loss: 1.9052621920903523

Epoch: 99   Train Loss: 1.7441131606393931   Valid Loss: 1.8991329272588093

Epoch: 100   Train Loss: 1.7432910398561128   Valid Loss: 1.895471625857883

Epoch: 101   Train Loss: 1.7419950572811826   Valid Loss: 1.8947952720854018

Epoch: 102   Train Loss: 1.7355995178222656   Valid Loss: 1.889798601468404

Epoch: 103   Train Loss: 1.7277034058862804   Valid Loss: 1.9006239043341742

Epoch: 104   Train Loss: 1.7288291819241581   Valid Loss: 1.8828957345750597

Epoch: 105   Train Loss: 1.7293555079674234   Valid Loss: 1.882744762632582

Epoch: 106   Train Loss: 1.7225074500453716   Valid Loss: 1.8873421748479207

Epoch: 107   Train Loss: 1.7177379350272977   Valid Loss: 1.8737167649798923

Epoch: 108   Train Loss: 1.71299967473867   Valid Loss: 1.8691651821136475

Epoch: 109   Train Loss: 1.7126234039968373   Valid Loss: 1.8694069517983332

Epoch: 110   Train Loss: 1.7082341422840042   Valid Loss: 1.86509104569753

Epoch: 111   Train Loss: 1.7097673343152415   Valid Loss: 1.8600765996509128

Epoch: 112   Train Loss: 1.7021357672555106   Valid Loss: 1.8580045302708943

Epoch: 113   Train Loss: 1.7026301184479071   Valid Loss: 1.851723353068034

Epoch: 114   Train Loss: 1.6972073389559377   Valid Loss: 1.8531408574846056

Epoch: 115   Train Loss: 1.6947303377852148   Valid Loss: 1.848634852303399

Epoch: 116   Train Loss: 1.692072063076253   Valid Loss: 1.8473722669813368

Epoch: 117   Train Loss: 1.687193984888038   Valid Loss: 1.8427032099829779

Epoch: 118   Train Loss: 1.687999034414486   Valid Loss: 1.8363661368687947

Epoch: 119   Train Loss: 1.6834050927843367   Valid Loss: 1.8336860868665907

Epoch: 120   Train Loss: 1.6769896356426939   Valid Loss: 1.8323211669921875

Epoch: 121   Train Loss: 1.6797954817207492   Valid Loss: 1.829909364382426

Epoch: 122   Train Loss: 1.6754701721424958   Valid Loss: 1.8238542609744601

Epoch: 123   Train Loss: 1.672853413893252   Valid Loss: 1.8204788499408298

Epoch: 124   Train Loss: 1.6722590509726076   Valid Loss: 1.8324255678388808

Epoch: 125   Train Loss: 1.669522913134828   Valid Loss: 1.8169679509268866

Epoch: 126   Train Loss: 1.6668427574391267   Valid Loss: 1.8157034052742853

Epoch: 127   Train Loss: 1.6624661927320519   Valid Loss: 1.8105165428585477

Epoch: 128   Train Loss: 1.6581888709749495   Valid Loss: 1.8132317860921223

Epoch: 129   Train Loss: 1.6595883856014328   Valid Loss: 1.807493633694119

Epoch: 130   Train Loss: 1.6543549956107626   Valid Loss: 1.8046313656700983

Epoch: 131   Train Loss: 1.6528607241961422   Valid Loss: 1.8025365405612521

Epoch: 132   Train Loss: 1.649610762693444   Valid Loss: 1.7983527183532715

Epoch: 133   Train Loss: 1.6465387684958321   Valid Loss: 1.7937366167704265

Epoch: 134   Train Loss: 1.6486662504624348   Valid Loss: 1.7928886281119452

Epoch: 135   Train Loss: 1.6385310231422892   Valid Loss: 1.792041129536099

Epoch: 136   Train Loss: 1.6387114524841309   Valid Loss: 1.7937120464113023

Epoch: 137   Train Loss: 1.6433887189748335   Valid Loss: 1.7880499627855089

Epoch: 138   Train Loss: 1.634858073020468   Valid Loss: 1.781917346848382

Epoch: 139   Train Loss: 1.6330729041780745   Valid Loss: 1.7821372085147433

Epoch: 140   Train Loss: 1.6331345718734118   Valid Loss: 1.7808188597361247

Epoch: 141   Train Loss: 1.6272961095887788   Valid Loss: 1.7763003375795152

Epoch: 142   Train Loss: 1.6274743980290938   Valid Loss: 1.7708461549546983

Epoch: 143   Train Loss: 1.6247576669770845   Valid Loss: 1.7708211342493694

Epoch: 144   Train Loss: 1.6216843687758153   Valid Loss: 1.768959230846829

Epoch: 145   Train Loss: 1.6193870549299278   Valid Loss: 1.7707744439442952

Epoch: 146   Train Loss: 1.6161893046632105   Valid Loss: 1.7617717054155138

Epoch: 147   Train Loss: 1.614734493956274   Valid Loss: 1.7615204917060003

Epoch: 148   Train Loss: 1.6121552744690253   Valid Loss: 1.757043547100491

Epoch: 149   Train Loss: 1.6083247199350474   Valid Loss: 1.7558566199408636

Epoch: 150   Train Loss: 1.6102148537733116   Valid Loss: 1.755558066897922

Epoch: 151   Train Loss: 1.6032311721723906   Valid Loss: 1.7503891123665705

Epoch: 152   Train Loss: 1.6059838971313165   Valid Loss: 1.7501584423912897

Epoch: 153   Train Loss: 1.5986800972296267   Valid Loss: 1.7489613029691908

Epoch: 154   Train Loss: 1.5997938842189556   Valid Loss: 1.7424958944320679

Epoch: 155   Train Loss: 1.5960954014135866   Valid Loss: 1.7431024180518255

Epoch: 156   Train Loss: 1.5921451485886866   Valid Loss: 1.7418486144807603

Epoch: 157   Train Loss: 1.5945257970264979   Valid Loss: 1.739201505978902

Epoch: 158   Train Loss: 1.5911745781801185   Valid Loss: 1.7342197232776217

Epoch: 159   Train Loss: 1.589985467949692   Valid Loss: 1.7343876229392157

Epoch: 160   Train Loss: 1.5860819573305092   Valid Loss: 1.7307724952697754

Epoch: 161   Train Loss: 1.587316659032082   Valid Loss: 1.7281795475218031

Epoch: 162   Train Loss: 1.5828062709496946   Valid Loss: 1.7245441410276625

Epoch: 163   Train Loss: 1.5813159991283805   Valid Loss: 1.7228195402357314

Epoch: 164   Train Loss: 1.5771361346147499   Valid Loss: 1.7264529334174261

Epoch: 165   Train Loss: 1.5750168537606999   Valid Loss: 1.7206032408608332

Epoch: 166   Train Loss: 1.5764773816478497   Valid Loss: 1.7155512306425307

Epoch: 167   Train Loss: 1.5695847078245513   Valid Loss: 1.7170350419150457

Epoch: 168   Train Loss: 1.5711210455213274   Valid Loss: 1.716738674375746

Epoch: 169   Train Loss: 1.5690727598813115   Valid Loss: 1.7152401208877563

Epoch: 170   Train Loss: 1.5674365807552726   Valid Loss: 1.7096249924765692

Epoch: 171   Train Loss: 1.56363878931318   Valid Loss: 1.707254860136244

Epoch: 172   Train Loss: 1.5621895863085378   Valid Loss: 1.7062395016352336

Epoch: 173   Train Loss: 1.5608096852594493   Valid Loss: 1.7024994691212971

Epoch: 174   Train Loss: 1.5575885091509138   Valid Loss: 1.7075032260682848

Epoch: 175   Train Loss: 1.5600761150827214   Valid Loss: 1.7145075400670369

Epoch: 176   Train Loss: 1.5572490059599584   Valid Loss: 1.6970321072472467

Epoch: 177   Train Loss: 1.5504472742275315   Valid Loss: 1.6937587128745184

Epoch: 178   Train Loss: 1.5517756136096255   Valid Loss: 1.7024036116070218

Epoch: 179   Train Loss: 1.5476394186214524   Valid Loss: 1.6896004146999783

Epoch: 180   Train Loss: 1.5472276624368162   Valid Loss: 1.6893995470470853

Epoch: 181   Train Loss: 1.5447985834004927   Valid Loss: 1.687313609653049

Epoch: 182   Train Loss: 1.5461456629694725   Valid Loss: 1.6834995746612549

Epoch: 183   Train Loss: 1.5460803022190017   Valid Loss: 1.6843270858128865

Epoch: 184   Train Loss: 1.5436704523709355   Valid Loss: 1.6823751396603055

Epoch: 185   Train Loss: 1.540958285331726   Valid Loss: 1.6802767515182495

Epoch: 186   Train Loss: 1.5369524371867278   Valid Loss: 1.6748793654971652

Epoch: 187   Train Loss: 1.5338818272765802   Valid Loss: 1.673433542251587

Epoch: 188   Train Loss: 1.5269420292912697   Valid Loss: 1.6742793718973796

Epoch: 189   Train Loss: 1.5278271363706004   Valid Loss: 1.6741771697998047

Epoch: 190   Train Loss: 1.532713313491977   Valid Loss: 1.680657492743598

Epoch: 191   Train Loss: 1.531794090660251   Valid Loss: 1.6689808898501926

Epoch: 192   Train Loss: 1.5259795456516498   Valid Loss: 1.664871785375807

Epoch: 193   Train Loss: 1.5242618687298832   Valid Loss: 1.6723194519678752

Epoch: 194   Train Loss: 1.5262142225187652   Valid Loss: 1.664327621459961

Epoch: 195   Train Loss: 1.519862257704443   Valid Loss: 1.6688522100448608

Epoch: 196   Train Loss: 1.5182755771948366   Valid Loss: 1.6582263973024156

Epoch: 197   Train Loss: 1.5176984923226493   Valid Loss: 1.6614221466912165

Epoch: 198   Train Loss: 1.5199421668539241   Valid Loss: 1.6574089659584894

Epoch: 199   Train Loss: 1.5122984988348824   Valid Loss: 1.6609740919537015

